店铺名称,店铺链接,商品名,价格,销量,省份
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=599565190590&ns=1&abbucket=16,当天发优惠540元24期分期Huawei/华为nova5iPro手机nova5ipro官方旗舰店直降p30全网通9x非5g荣耀mate206,1338,80,广东
智由掌控数码旗舰店,//detail.tmall.com/item.htm?id=614606426033&ns=1&abbucket=16,6期免息【现货当天发】Huawei/华为P40Pro|5G全网通手机官方旗舰店mate30pro正品nova6se新品p40上市p30,4188,83,山东
魅族官方旗舰店,//detail.tmall.com/item.htm?id=615768740847&ns=1&abbucket=16,【尊享12重权益8+256灰现货】meizu魅族17骁龙865旗舰5G新品UFS3.1闪存4500毫安电池6400万四摄官方正品手机,3999,1750,广东
天猫超市,//detail.tmall.com/item.htm?id=612075580918&ns=1&abbucket=16,【直降800元】Samsung/三星GalaxyA70sSM-A7070全网通手机,1899,23,上海
小米官方旗舰店,//detail.tmall.com/item.htm?id=611704967339&ns=1&abbucket=16,【24期免息向往的生活同款】小米10Pro5g手机骁龙865智能游戏学生拍照5G小米官方旗舰店官网正品10xiaomi,4999,493,北京
咪咕官方旗舰店,//detail.tmall.com/item.htm?id=614585950776&ns=1&abbucket=16,【优惠300元6期免息多重豪礼可选】Huawei/华为P40Pro|5G手机官方旗舰店mate30pro正品nova6新品p40Plus,4188,248,浙江
瑞联通数码专营店,//detail.tmall.com/item.htm?id=596824680170&ns=1&abbucket=16,小米有品多亲Qin1s+ai手机全网通4G老人机移动联通电信版老人机直板按键智能老年手机直板学生备用机,299,472,广东
vivo航鹰专卖店,//detail.tmall.com/item.htm?id=603252774206&ns=1&abbucket=16,下单减100vivoU3Xvivou3x学生千元vivou3智能vivox9vivox21vivou1z1y93y66手机vovi官方旗舰店全网通,849,353,浙江
玩风数码专营店,//detail.tmall.com/item.htm?id=608936877836&ns=1&abbucket=16,【24期免息0首付】直降送壕礼礼Huawei/华为nova64G5G手机官方旗舰青春学生拍照se5pro5i5z正品30prose,2288,19,山东
飞鸿数码旗舰店,//detail.tmall.com/item.htm?id=610123209811&ns=1&abbucket=16,新款24期免息12期0首付红米K30手机Xiaomi小米RedmiK30官方旗舰店正品256G有K20pro小米cc9非尊享版5G手机,2199,80,湖南
oppo谦亨专卖,//detail.tmall.com/item.htm?id=605011692464&ns=1&abbucket=16,【12期分期】OPPOA11oppoa11手机oppoa9新款上市opopa11x0ppoa8k5k3a52a91a92sopop手机正品官方,1099,256,河北
oppo平实专卖店,//detail.tmall.com/item.htm?id=609840416617&ns=1&abbucket=16,【新款上市】OPPOA8oppoa8手机新品oppoa8手机限量超薄oppoa5手机a7xr11oppor15x0ppok3r90pp0k5oppoa9r17,1099,104,广东
realme旭元专卖店,//detail.tmall.com/item.htm?id=613057923201&ns=1&abbucket=16,【顺丰速发】Realme真我X2realmex2手机超薄限量版realme官方旗舰店官网大师版realmex青春版qx2prox50,1399,245,广东
米莜数码专营店,//detail.tmall.com/item.htm?id=616531317220&ns=1&abbucket=16,官方店铺【4+64GB】小米红米8ARedmi红米8手机全网通pro8A官网5A6A红米7手机10K30noteMIX官方旗舰店,699,163,广东
京合旗舰店,//detail.tmall.com/item.htm?id=614356669986&ns=1&abbucket=16,新品【现货发顺丰】华为honor/荣耀荣耀畅玩9A4G全网通手机三天一充大电池8X降价7C直降20i新品30s上市,899,81,安徽
魅立数码专营店,//detail.tmall.com/item.htm?id=616246004035&ns=1&abbucket=16,当天发【领券可减80元】Xiaomi/小米10青春版5G手机潜望式变焦智能手机小米官方旗舰店se全网通10青春版pro,2079,83,广东
好机会数码旗舰店,//detail.tmall.com/item.htm?id=607768842727&ns=1&abbucket=16,12期免息送豪礼Huawei/华为Mate30Pro5G手机mate30pro5G官方旗舰店直降价正品5G官网价P40pro5GV30pro5g,5899,21,河南
oppo官方旗舰店,//detail.tmall.com/item.htm?id=610203358553&ns=1&abbucket=16,【限时购机赠耳机】OPPOA91大内存4800万四摄轻薄屏幕指纹手机指纹解锁全面屏新品a5a7a11,1799,424,广东
君胜数码专营店,//detail.tmall.com/item.htm?id=612912236468&ns=1&abbucket=16,当天发6期免息/送榨汁机Huawei/华为畅享10e新款手机官方旗舰店正品10畅想9plus畅享9e荣耀9x老人畅享9s学生,749,565,广东
晋商数码专营店,//detail.tmall.com/item.htm?id=576793268677&ns=1&abbucket=16,【5000毫安大电池】华为honor/荣耀8XMax官网全新手机智能拍照商务看电视【7.12英寸大屏手机】畅享MAX,959,483,北京
ktouch天语众鑫世纪专卖店,//detail.tmall.com/item.htm?id=588242289676&ns=1&abbucket=16,K-Touch/天语I9超薄迷你智能卡片手机全网通4G袖珍学生男女超小全面屏网红小屏特小备用小手机电信抖音同款,389,1137,广东
创汇通达数码旗舰店,//detail.tmall.com/item.htm?id=606083340560&ns=1&abbucket=16,咨询购机立减【24期免息】HUAWEI/华为Mate305G版手机华为官方旗舰店华为5g手机正品直降p30官网荣耀新品p40,3699,364,北京
博盛景数码专营店,//detail.tmall.com/item.htm?id=603043645199&ns=1&abbucket=16,咨询优惠/24期免息【当天发/送果汁机】Huawei/华为Mate30新款手机官方旗舰店mate20pro直降价5gp40/p30x,3699,173,广东
小淘器数码专营店,//detail.tmall.com/item.htm?id=593331854986&ns=1&abbucket=16,【咨询减200】24期免息Huawei/华为P30Pro手机麒麟980芯片徕卡四摄官网官方旗舰店正品华为p30手机p40新品,3088,89,安徽
小范手机旗舰店,//detail.tmall.com/item.htm?id=616207683679&ns=1&abbucket=16,【24期免息+现货速发】华为旗下荣耀30S手机荣耀30正品双模5G全网通3倍光学变焦荣耀官方旗舰店荣耀30pro,2699,215,贵州
鑫睿诚数码专营店,//detail.tmall.com/item.htm?id=596911405592&ns=1&abbucket=16,官方小米多亲ai手机助手PRO2s代Qin1s小爱同学功能旗舰店华为老年4G全网通直板带按键智能热点老人机备用三星,299,875,广东
oppo聚洪欧珀专卖店,//detail.tmall.com/item.htm?id=615392061599&ns=1&abbucket=16,【24期免息】OPPOAce2oppoace2手机新款上市官方旗舰opporenoace2新品5g版r19r170ppo未来x0pp0reno3pro,3999,234,广东
华为莫问专卖店,//detail.tmall.com/item.htm?id=609027738907&ns=1&abbucket=16,咨询减900元【24期免息送豪礼】Huawei/华为nova65G/nova64G手机SE官方旗舰店nova7新品mate30直降价P40,2999,92,浙江
小米官方旗舰店,//detail.tmall.com/item.htm?id=593992484710&ns=1&abbucket=16,【最高省250元】红米7A大电量大字体大音量智能拍照学生老年人机全面屏手机小米官方旗舰店官网正品10,549,412,北京
oppo官方旗舰店,//detail.tmall.com/item.htm?id=602613660417&ns=1&abbucket=16,【至高减20012期免息赠耳机】OPPORenoAce骁龙855plus智能游戏手机90Hz全面屏65W超级闪充opporenoace,2999,2485,广东
玩风数码专营店,//detail.tmall.com/item.htm?id=610303358116&ns=1&abbucket=16,【直降511元】24期免息0首付送壕礼Huawei/华为Mate30Pro(5G)麒麟990智能手机手机官方旗舰P30畅享Xs,5488,32,山东
同迅数码专营店,//detail.tmall.com/item.htm?id=616938857056&ns=1&abbucket=16,新品【现货速发+6期免息】Huawei/华为nova75G全网通手机官方旗舰店p40pro荣耀nove7直降mate30官网7se正品,2999,80,辽宁
京联通达数码旗舰店,//detail.tmall.com/item.htm?id=606458641072&ns=1&abbucket=16,24期免息/咨询省300】Huawei/华为Mate305G全网通官方旗舰店正品mate305g版手机官网新款上市p30pro直降p40,3699,227,北京
卓瓦数码专营店,//detail.tmall.com/item.htm?id=605888337079&ns=1&abbucket=16,【24期免息/送无线充】Apple/苹果iPhoneXR全网通智能手机双卡双待苹果xr官网官方旗舰店降价国行,4298,149,上海
小米领英专卖店,//detail.tmall.com/item.htm?id=608513745082&ns=1&abbucket=16,【4+64g低至8?9】Xiaomi/小米红米note8手机全网通4G手机小米官方旗舰note7升级官网正品Note8pro红米k30pro,889,130,上海
天猫超市,//detail.tmall.com/item.htm?id=610281364199&ns=1&abbucket=16,【顺丰包邮】HUAWEI/华为nova5iPro正品手机4800万相素5ipro,1879,284,上海
纯林伟业数码专营店,//detail.tmall.com/item.htm?id=609056785664&ns=1&abbucket=16,[送座充]小辣椒A8老人机超长待机正品老年手机大屏大字声音大移动电信版女功能直板按键诺基亚老人机小手机,99,717,广东
天猫超市,//detail.tmall.com/item.htm?id=610725504305&ns=1&abbucket=16,Xiaomi小米手机红米K30-5G版本双模5G全网通小米k30性价比手机pro,1999,178,上海
vivo天诚专卖店,//detail.tmall.com/item.htm?id=602725132019&ns=1&abbucket=16,当天发货减50元新品vivoU3x全网通vivou3xvovi手机vivox27vivo官方旗舰店y3vivoux3u3u3xvivo手机y93,849,355,广东
天猫超市,//detail.tmall.com/item.htm?id=611103235909&ns=1&abbucket=16,xiaomi小米手机redmi红米note8手机大电量拍照游戏官方授权店铺,1259,349,上海
诺基亚手机官方旗舰店,//detail.tmall.com/item.htm?id=610313129716&ns=1&abbucket=16,Nokia/诺基亚800DS三防功能老人手机4G全网通直板按键超出待机移动联通电信版老年机军工品质官方旗舰店,949,172,上海
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=602129880912&ns=1&abbucket=16,【百亿补贴专享价】HUAWEI/华为Mate30Pro4G全网通曲面屏麒麟990芯片双4000万徕卡四摄手机,4599,1424,江苏
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=615665638585&ns=1&abbucket=16,【新品上市】华为/荣耀play4T全网通智能手机新品官方正品荣耀9X荣耀play4t,1199,1877,江苏
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=614057836309&ns=1&abbucket=16,咨询优惠300当天发华为/HUAWEIP40Pro5G手机新款官方旗舰店mate30正品荣耀p40pro+直降mate40全网通折叠,4188,724,山东
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=608894666729&ns=1&abbucket=16,立减300新品vivoX305G全网通手机vivox30vovix30x30x50手机x30provivos6x275g手机官方旗舰店,3298,239,山东
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=595111841699&ns=1&abbucket=16,【256G咨询低至2299起】华为HONOR荣耀20PRO256G直降全面屏手机30s降价x9新荣耀20pro旗舰店20por新品V30pro,2199,356,上海
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=609346083784&ns=1&abbucket=16,询单送豪礼当天发vivoX305G全网通手机vivox30x30vivox27vovix30por5gvivo手机x30provivo官方旗舰店,3298,184,上海
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=606776638507&ns=1&abbucket=16,24期免息花呗分期付款0首付Huawei/华为Mate30Pro5G麒麟990四摄5G芯片智能手机mate30pro5g官方旗舰店,5899,7,广东
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=599565190590&ns=1&abbucket=16,当天发优惠540元24期分期Huawei/华为nova5iPro手机nova5ipro官方旗舰店直降p30全网通9x非5g荣耀mate206,1338,80,广东
创汇通达数码旗舰店,//detail.tmall.com/item.htm?id=606083340560&ns=1&abbucket=16,咨询购机立减【24期免息】HUAWEI/华为Mate305G版手机华为官方旗舰店华为5g手机正品直降p30官网荣耀新品p40,3699,364,北京
玩风数码专营店,//detail.tmall.com/item.htm?id=610303358116&ns=1&abbucket=16,【直降511元】24期免息0首付送壕礼Huawei/华为Mate30Pro(5G)麒麟990智能手机手机官方旗舰P30畅享Xs,5488,32,山东
小米官方旗舰店,//detail.tmall.com/item.htm?id=602867867287&ns=1&abbucket=16,【最高省100】红米85000mAh大电量智能全面屏学生老年人机拍照全网通手机7小米官方旗舰店redmi8官网正品10,799,410,北京
iqoo官方旗舰店,//detail.tmall.com/item.htm?id=615601292201&ns=1&abbucket=16,【至高省100会员赠延保】vivoU3x新品顺丰速发千元拍照智能手机大电池官方旗舰店官网正品学生老人vivoU3,849,184,广东
创汇通达数码旗舰店,//detail.tmall.com/item.htm?id=596719833626&ns=1&abbucket=16,分期免息/咨询优惠】华为HONOR/荣耀20Pro麒麟980全面屏AI四摄全网通4G手机官方旗舰店荣耀30S正品30proplay,2199,30,北京
小淘器数码专营店,//detail.tmall.com/item.htm?id=602326107567&ns=1&abbucket=16,【直降100现货当天发】Huawei/华为华为畅享10plus手机官网官方旗舰店畅想10plus畅享9plus正品手机降价,1199,488,安徽
佳宁数码专营店,//detail.tmall.com/item.htm?id=610096895650&ns=1&abbucket=16,Gionee/金立K3正品5000毫安大电池超长待机6G运行128G内存全面水滴屏全网通4G游戏手机双卡老人安卓智能手机,699,199,广东
oppo酷炫专卖店,//detail.tmall.com/item.htm?id=602754428927&ns=1&abbucket=16,【优惠200】OPPOA11x手机oppoa11x新品手机官方旗舰店手机0ppo手机正品oppoa5a8a9a11a52a91r17,1599,109,浙江
晋商数码专营店,//detail.tmall.com/item.htm?id=603260415542&ns=1&abbucket=16,6+128G1195元Xiaomi/小米红米note8手机RedmiNote8官方旗舰店note7手机学生小米官方旗舰Note8pro全新正品,755,73,北京
oppo酷炫专卖店,//detail.tmall.com/item.htm?id=611364273267&ns=1&abbucket=16,【24期免息】OPPOReno3元气版opporeno3手机新款上市oppo官方旗舰店5g手机oppor17pro未来x0pp0手机,2999,166,浙江
博盛景数码专营店,//detail.tmall.com/item.htm?id=602534903746&ns=1&abbucket=16,当天发【咨询减钱/送果汁机】Huawei/华为畅享10plus手机官方旗舰店畅想9plus正品直降价nova5i新款mate30,1199,92,广东
vivo衡视专卖店,//detail.tmall.com/item.htm?id=607733162943&ns=1&abbucket=16,直降700元送碎屏保新品vivoS5手机官网vivos5全新s1provivox30vivox27x23vivo官方旗舰店vovis5vivos6,1998,127,上海
旭翼数码专营店,//detail.tmall.com/item.htm?id=601478524790&ns=1&abbucket=16,真皮限量版现货256GHuawei/华为P20Pro华为MATE20全网通徕卡三摄旗舰芯片正品智能手机华为P30,2299,108,上海
oppo金谷专卖店,//detail.tmall.com/item.htm?id=612462823290&ns=1&abbucket=16,【24期免息】OPPOFindX2Prooppofindx2pro5G旗舰手机oppo新机首发oppofindxr17r19findxx2官方旗舰,6999,136,广东
同迅数码专营店,//detail.tmall.com/item.htm?id=607730842168&ns=1&abbucket=16,新品xiaomi/小米CC9Pro手机小米手机官方旗舰店官网小米CC9e拍照新品智能1亿像素官网曲面屏12期分期0首付,2499,7,辽宁
vivo官方旗舰店,//detail.tmall.com/item.htm?id=616213111641&ns=1&abbucket=16,【新品上市】vivoS6新品双模5G智能新款手机官方旗舰店官网正品vivos6全新限量版x30x27s5pro,2698,59,广东
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=616660285779&ns=1&abbucket=16,【12期免息】Huawei/华为nova75G全网通手机7pro官方旗舰店p40荣耀5pro直降价mate30pro新款7se,2999,6,广东
翼天下天翼电信旗舰店,//detail.tmall.com/item.htm?id=616550391326&ns=1&abbucket=16,【12期免息咨询享优惠】华为HONOR荣耀30Pro/荣耀30Pro+手机5G全网通官方旗舰店v30正品官网30s上市30pro+,3999,4,江苏
璟鑫手机专营店,//detail.tmall.com/item.htm?id=601936399182&ns=1&abbucket=16,【咨询立减送无线充+耳机顺丰速发】诺基亚9PureView蔡司认证移动联通电信4G双卡双待手机,2999,33,河南
好机会数码旗舰店,//detail.tmall.com/item.htm?id=616432408389&ns=1&abbucket=16,【顺丰当天发】华为荣耀Play4TPro麒麟810屏幕指纹4tpro手机play3官方9x旗舰店30s华为play4tpro学生手机20S,1499,39,河南
中国移动手机官方旗舰店,//detail.tmall.com/item.htm?id=613384599007&ns=1&abbucket=16,Huawei/华为畅享10e官方旗舰店正品华为畅享10Plus直降4G全网通,999,108,广东
realme官方旗舰店,//detail.tmall.com/item.htm?id=612287220843&ns=1&abbucket=16,【至高减400】realme真我X50Pro骁龙86565W超级闪充5g智能游戏官方正品手机realmexrealmex50pro,4199,48,广东
绿森数码官方旗舰店,//detail.tmall.com/item.htm?id=608522708194&ns=1&abbucket=16,【现货】【24期免息】Huawei/华为Mate30Pro5G麒麟990徕卡四摄5G芯片智能手机mate30pro5g,5899,16,浙江
深蓝港数码旗舰店,//detail.tmall.com/item.htm?id=606758450203&ns=1&abbucket=16,优惠420元【24期免息】HUAWEI/华为Mate30Pro5G版手机官方旗舰店正品mate30pro新款mate40折叠荣耀p40pro,5899,373,广东
oppo官方旗舰店,//detail.tmall.com/item.htm?id=611821561602&ns=1&abbucket=16,【24期免息赠音箱】OPPOFindX2骁龙865双模5G未来旗舰拍照手机120Hz超感屏官方旗舰店正品oppofindx2,5499,663,广东
搜酷数码专营店,//detail.tmall.com/item.htm?id=604520123754&ns=1&abbucket=16,蜜茶手机苹果xsmax12期分期Apple/苹果iPhoneXSMax手机苹果XSmax4G全网通iphonexsmaxmaxxsmax,5799,64,北京
zol中关村在线旗舰店,//detail.tmall.com/item.htm?id=612102634759&ns=1&abbucket=16,【12期免息咨询减500】Huawei/华为nova5Pro手机官方旗舰店正品nova6直降v30pro5g全网通新款p20,2499,134,河南
骏灿数码专营店,//detail.tmall.com/item.htm?id=606914103985&ns=1&abbucket=16,新款上市OPPOReno2Zopporeno2z手机oppop新品oppor17r11sr19r150ppo3手机未来x官网旗舰正品0pp0reno2,2299,193,广东
vivo衡视专卖店,//detail.tmall.com/item.htm?id=613438083364&ns=1&abbucket=16,送碎屏保vivoNEX3S5G骁龙865全网通手机官网vivonex3s全新款vivonex35gvivonxe3nex3旗舰版vivox27x30,4998,80,上海
亿科美数码专营店,//detail.tmall.com/item.htm?id=570361283128&ns=1&abbucket=16,【999起送蓝牙耳机+充电宝】Meitu/美图T9手机旗舰店官方正品美颜自拍幻彩限量版最新款v7t9美图手机,999,235,山东
气樽数码专营店,//detail.tmall.com/item.htm?id=606072917473&ns=1&abbucket=16,【咨询省250元/6期免息尊享】Xiaomi/小米红米k20pro尊享版新手机官方旗舰RedmiK20官网K30骁龙855plus小米9,2299,73,广东
oppo欧曙专卖店,//detail.tmall.com/item.htm?id=603379756093&ns=1&abbucket=16,【立减200】OPPOK5oppok5手机限量版新款上市oppo新品手机k50ppok5k5xk5prok3k70pp0r17r19k4k6,2699,261,上海
绿森数码官方旗舰店,//detail.tmall.com/item.htm?id=596225735629&ns=1&abbucket=16,【现货】【12期免息】Huawei/华为P30全面屏超感光徕卡三摄变焦双景录像980芯片智能手机p30,4088,5,浙江
卓瓦数码专营店,//detail.tmall.com/item.htm?id=605638276238&ns=1&abbucket=16,【24期免息/送无线充】Apple苹果iPhone11promax全网通智能4G手机官方官网旗舰店11xrxs新款9正品se,8288,139,上海
oppo谦亨专卖,//detail.tmall.com/item.htm?id=616669883261&ns=1&abbucket=16,【12期分期新款上市】OPPOA52oppoa52手机官方正品oppo新品a8a11xa91k3a92sopop手机旗舰店0pp0未来x,1599,148,河北
久汇数码专营店,//detail.tmall.com/item.htm?id=596349619670&ns=1&abbucket=16,当天发货直降700元Huawei/华为麦芒8华为官方旗舰店官方正品麦芒7新款p30pro5G手机NOVA5华为手机荣耀9X20,1199,331,广东
倍多粉数码专营店,//detail.tmall.com/item.htm?id=610185372308&ns=1&abbucket=16,清仓！老人智能手机移动联通电信全网通4G智能手机500以下老年机大屏大字大声超长待机带微信大音量学生手机,159,898,广东
岗隆数码专营店,//detail.tmall.com/item.htm?id=604893472515&ns=1&abbucket=16,限时24期免息/Apple苹果iPhoneXR6.1英寸双卡双待4G智能手机64G128G移动联通电信全网通全新国行正品全国联保,4388,60,江苏
vivo曼尼金专卖店,//detail.tmall.com/item.htm?id=612758503702&ns=1&abbucket=16,【立减200】vivoz6全新官网正品5G手机vivoz6vivoz5x新品vivoz5vivo手机vivoz65G手机z5xz6vivo手机,2198,319,江苏
君问数码官方旗舰店,//detail.tmall.com/item.htm?id=612542903814&ns=1&abbucket=16,6期免息+现货当天发/咨询减小米10Pro骁龙865处理器智能游戏学生拍照5g手机小米官方旗舰店官网正品xiaomi,3799,91,浙江
oksj数码旗舰店,//detail.tmall.com/item.htm?id=614142618592&ns=1&abbucket=16,当天发咨询可减300免息送礼华为荣耀30S5g手机官方旗舰店正品华为荣耀30s新款v30pro直降华为nova7pro6se5g,2399,149,广东
博海宇通数码专营店,//detail.tmall.com/item.htm?id=598793405489&ns=1&abbucket=16,【领330券/咨询减430】华为HONOR荣耀9X荣耀官方旗舰店官网正品30S/305Gplay4t/华为荣耀9X荣耀30Pro手机5G,1158,592,广东
博海宇通数码专营店,//detail.tmall.com/item.htm?id=598793405489&ns=1&abbucket=16,【领330券/咨询减430】华为HONOR荣耀9X荣耀官方旗舰店官网正品30S/305Gplay4t/华为荣耀9X荣耀30Pro手机5G,1158,592,广东
好机会数码旗舰店,//detail.tmall.com/item.htm?id=608032619336&ns=1&abbucket=16,顺丰现货Huawei/华为P30新款手机官方旗舰店正品直降全面屏超感光徕卡三摄智能手机,2758,210,河南
新松联手机专营店,//detail.tmall.com/item.htm?id=609127971159&ns=1&abbucket=16,Huawei/华为畅享9e手机官方旗舰店华为手机畅享9e,728,68,上海
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=616301614477&ns=1&abbucket=16,【12期免息套餐享音响晒单返红包】OPPOA92s双模5G120Hz畅感屏双摄拍照手机官方全网通oppoa92sa5a11旗舰,2199,203,江苏
苏宁易购官方旗舰店,//detail.tmall.com/item.htm?id=614192171920&ns=1&abbucket=16,【3期免息急速物流】vivoS65G旗舰双模5G超清夜景视频防抖拍照游戏手机新款5Gvivos6x30S5,2698,926,江苏
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=609203800542&ns=1&abbucket=16,立省500元新品vivoX30Pro5G全网通手机vivox30provivox30vivox50pros6x30x27vivo手机官方旗舰店,3698,58,山东
三际数码官方旗舰店,//detail.tmall.com/item.htm?id=617140683427&ns=1&abbucket=16,【咨询优惠】免息当天发Huawei/华为nova7SE5G全网通手机7pro官方旗舰店p40pro新款直降价荣耀Mate30s新款,2399,143,山东
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=609252940898&ns=1&abbucket=16,【24期免息】直降200Huawei/华为nova6SE手机官网正品官方旗舰店华为nova7手机新款5g新品mate30pro5g,1699,128,上海
能良数码官方旗舰店,//detail.tmall.com/item.htm?id=611867199973&ns=1&abbucket=16,【5G新款上市24期免息】OPPOReno3元气版opporeno3pro5g手机全网通opporeno正品oppor17官方findx0ppoace2,2999,257,上海
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=612452927025&ns=1&abbucket=16,已降500元咨询再减+送小米背包xiaomi/小米10Pro手机骁龙865官方旗舰店5G全网通小米10Pro尊享官网10青春,3799,124,广东
广东电信亿品汇专卖店,//detail.tmall.com/item.htm?id=606521803176&ns=1&abbucket=16,顺丰发货【送音箱】Huawei/华为nova5z新款手机官方旗舰店5z官网直降非5g全网通nova6se千元机5i荣耀nova5z,1499,172,广东
oppo酷炫专卖店,//detail.tmall.com/item.htm?id=604016799564&ns=1&abbucket=16,【优惠300】OPPORenoAceopporenoace手机新款上市oppoace高达定制版r19r17K70pp0未来xreno3pro,2999,85,浙江
创汇通达数码旗舰店,//detail.tmall.com/item.htm?id=590289783670&ns=1&abbucket=16,【咨询有礼/顺丰当天发】Huawei/华为畅享9S手机全面屏学生老人4G智能手机华为官方旗舰店畅享9e降价10plus,899,31,北京
中国电信官方旗舰店,//detail.tmall.com/item.htm?id=584853881210&ns=1&abbucket=16,【赠壳膜套装】Huawei/华为#畅享9珍珠屏长续航游戏全面屏全网通千元游戏学生手机MAX8plus畅想10,799,13,北京
赫尔曼数码专营店,//detail.tmall.com/item.htm?id=602991938575&ns=1&abbucket=16,【送座充】创星Z9翻盖老人机超长待机正品老年手机大屏大字大声音移动电信版按键男女款学生诺基亚戒网手机,139,1474,广东
迈微数码旗舰店,//detail.tmall.com/item.htm?id=598155939838&ns=1&abbucket=16,【12期0首付+现货速发】Xiaomi/小米CC9e手机官方旗舰店骁龙665新品全面屏拍照游戏智能手机官网正品,1368,23,江苏
天猫超市,//detail.tmall.com/item.htm?id=610285084902&ns=1&abbucket=16,【顺丰包邮】HUAWEI/华为畅享10S官方正品全网通手机屏幕指纹,1599,177,上海
卓瓦数码专营店,//detail.tmall.com/item.htm?id=596170798315&ns=1&abbucket=16,现货低至509起】Xiaomi/小米Redmi红米7A智能老人学生青春拍照手机小米官方旗舰店正品8A新品红米8红米note,509,143,上海
岸越数码专营店,//detail.tmall.com/item.htm?id=605740770086&ns=1&abbucket=16,【限时直降3+32G5?9元起】Xiaomi/小米Redmi红米8A小米官方旗舰店官网正品note8pro学生智能千元老人手机,499,718,上海
中创青云数码专营店,//detail.tmall.com/item.htm?id=612469512086&ns=1&abbucket=16,顺丰现货当天发【直降500元】华为HONOR荣耀9x全网通手机官方旗舰店麒麟810系列正品20i新款9xpro青春版play3,1149,90,广东
天猫超市,//detail.tmall.com/item.htm?id=616955753159&ns=1&abbucket=16,【顺丰包邮】Huawei/华为Nova7SE5G版手机麒麟820nova7se5g,2399,195,上海
千瑞宏达手机专营店,//detail.tmall.com/item.htm?id=597767294546&ns=1&abbucket=16,【6+64GB978起现货发顺丰】华为手机荣耀10青春版官方旗舰店全新正品荣耀20青春/荣耀9x直降荣耀20i新款play3,878,459,广东
同迅数码专营店,//detail.tmall.com/item.htm?id=616653136552&ns=1&abbucket=16,新品【6期免息+现货速发】Huawei/华为nova7SE5G全网通手机官方旗舰店官网正品6超级快充nova5pro荣耀30s,2399,67,辽宁
博盛景数码专营店,//detail.tmall.com/item.htm?id=609429751811&ns=1&abbucket=16,【24期免息】Apple/苹果iPhone11ProMax手机苹果11新品iphone11promax国行正品iphone13/iPhonexsmax,8268,126,广东
连盛数码专营店,//detail.tmall.com/item.htm?id=602016086473&ns=1&abbucket=16,魅族16spro【3期免息选送好礼】Meizu/魅族16SPro官方旗舰魅族16s全面屏骁龙855plus手机16xs新品魅族17pro,2898,147,广东
民讯通数码专营店,//detail.tmall.com/item.htm?id=616690473184&ns=1&abbucket=16,【现货24期免息】Huawei/华为nova7SE5G快充四摄智能手机5g手机官方旗舰店p40直降价mate30pro7se,2399,18,北京
博盛景数码专营店,//detail.tmall.com/item.htm?id=602992850304&ns=1&abbucket=16,当天发货【24期分期/送无线充】Apple/苹果iPhone11ProMax手机苹果11新品iphone11promax国行正品13/xs,7428,110,广东
oppo平实专卖店,//detail.tmall.com/item.htm?id=605768964646&ns=1&abbucket=16,【优惠500元】OPPOReno2Zopporeno2z手机opporeno手机全新机oppo未来x0pp0r17手机oppor19oppor15xr11findx,2299,82,广东
京联通达数码旗舰店,//detail.tmall.com/item.htm?id=609080266844&ns=1&abbucket=16,领券减200【24期免息】Huawei/华为nova65G/4G手机官方旗舰店正品华为nova65g全网通直降nova7新款p40pro,2999,348,北京
荣耀官方旗舰店,//detail.tmall.com/item.htm?id=608819507503&ns=1&abbucket=16,【限时优惠500元】华为旗下荣耀V30PRO手机新品双模麒麟9905GSOC芯片相机矩阵手机新正品,3699,1784,广东
荣耀官方旗舰店,//detail.tmall.com/item.htm?id=615903514010&ns=1&abbucket=16,【限时24期免息】华为旗下荣耀30Pro/荣耀30Pro+新品5G智能手机50倍超稳远摄拍照李现同款荣耀官方旗舰店,3999,2475,广东
武汉电信旗舰,//detail.tmall.com/item.htm?id=605076905251&ns=1&abbucket=16,现货速发直降1100元Huawei/华为P30官网官方旗舰店手机30正品p30直降mate20x/p20新款荣耀30pro,3088,33,湖北
samsung佳酷专卖店,//detail.tmall.com/item.htm?id=612473624281&ns=1&abbucket=16,【新品现货】Samsung/三星GalaxyS20UltraSM-G9880100倍变焦官方全面屏智能8K拍照5G手机1.08亿像素正品,9999,16,上海
华为官方旗舰店,//detail.tmall.com/item.htm?id=596201072920&ns=1&abbucket=16,【100优惠券】Huawei/华为nova5Pro超级夜景四摄超广角智能手机nova5pro官方旗舰店,2499,10000,广东
